X,Y,OBJECTID,CreatedBy,CreatedDate,LastEditor,LastUpdate,FacilityID,DataSource,ProjectNumber,InstallDate,LifecycleStatus,Location,SymbolRotation,HydrantType,Elevation,Manufacturer,Style,year_manufactured,BarrelDiameter,SeatDiameter,Comments,nozzle_color,MaintainedBy,InstallType
-89.370461644698523,43.148372004846799,180395,wujag,2016-02-23T11:48:45.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-5319-2320,TC,1-1630-19,2016-02-18T00:00:00.000Z,ACT,1502 Wheeler Rd Unit 1401,180,,902,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.374549621290939,43.132831598581738,180396,wujag,2016-02-23T11:56:25.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-5226-2321,TC,1-1630-19,2016-02-18T00:00:00.000Z,ACT,3625 Becker Dr,359.8382,,861,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.364317318947315,43.143498131591862,180397,wujag,2016-02-23T13:18:33.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-5421-2322,TC,1-1630-19,2016-02-19T00:00:00.000Z,ACT,4610 Texas Trl,253.9285,,925,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.359654108125326,43.116997114927926,181195,wujag,2016-03-07T09:11:15.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-5532-2324,TC,1-1630-19,2016-03-02T00:00:00.000Z,ACT,1847 Spohn Ave,269.3123,,900,MUELLER,,,5,,,,MADISON WATER UTILITY,
-89.371188514855817,43.146112822606881,181196,wujag,2016-03-07T09:29:33.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-5320-2325,TC,1-1630-19,2016-02-26T00:00:00.000Z,ACT,1401 Wyoming Way,316.969,,892,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.36292729196596,43.045457234954505,181197,wujag,2016-03-07T09:38:49.000Z,WUJAG,2018-07-19T20:46:55.000Z,HYDR-5561-2326,FLD,1-1630-19,2016-02-26T00:00:00.000Z,ACT,5510 Ethelwyn Rd,359.4691,,893,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.554932191831142,43.067539286145951,181595,wuptb,2016-03-08T14:01:16.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1652-2327,FASB,1-1560-19,2015-08-17T00:00:00.000Z,ACT,,273.7768,,1110,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.556275993411887,43.067539832445057,181596,wuptb,2016-03-08T14:09:28.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1652-2328,FASB,1-1560-19,2015-08-18T00:00:00.000Z,ACT,,268.6179,,1112,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.557506256447766,43.067455272319414,181597,wuptb,2016-03-08T14:13:00.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1552-2329,FASB,1-1560-19,2015-08-20T00:00:00.000Z,ACT,9802 Mineral Point Rd,90.0969,,1114,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.560334546068233,43.067437720745836,181598,wuptb,2016-03-08T14:21:48.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1553-2330,FASB,1-1560-19,2015-08-27T00:00:00.000Z,ACT,9802 Mineral Point Rd,90,,1108,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.558719421336392,43.067592750121229,181599,wuptb,2016-03-08T14:25:24.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1552-2331,FASB,1-1560-19,2015-08-21T00:00:00.000Z,ACT,404 Straw Harvest Ln,360,,1115,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.55873112404015,43.06883115261892,181600,wuptb,2016-03-08T14:28:26.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1552-2332,FASB,1-1560-19,2016-08-24T00:00:00.000Z,ACT,9925 Autumn Breeze Rd,180,,1120,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.558725699110809,43.068159748493294,181601,wuptb,2016-03-08T14:30:58.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1552-2333,FASB,1-1560-19,2015-08-24T00:00:00.000Z,ACT,412 Straw Harvest Ln,4.6422,,1118,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.55971003700175,43.067590610618389,181602,wuptb,2016-03-08T14:36:36.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1552-2334,FASB,1-1560-19,2015-08-28T00:00:00.000Z,ACT,401 Burnt Sienna Dr,180.3284,,1114,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.55982861248242,43.071433312664766,181603,wuptb,2016-03-08T14:39:13.000Z,WUJAG,2017-09-06T20:18:19.000Z,HYDR-1552-2335,FASB,1-1560-19,2015-09-01T00:00:00.000Z,ACT,503 Schewe Rd,359.6258,FLUSHING,1110,WATEROUS,Pacer,2015,5,,"2nd relocation(previously sat at 525 Burnt Sienna Dr, moved 542' NNE)",,MADISON WATER UTILITY,
-89.559800341114595,43.068958847483472,181604,wuptb,2016-03-08T14:42:30.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1552-2336,FASB,1-1560-19,2015-08-31T00:00:00.000Z,ACT,9934 Autumn Breeze Rd,266.2005,,1123,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.556579191284627,43.068950380807195,181605,wuptb,2016-03-08T14:47:43.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1552-2337,FASB,1-1560-19,2015-08-28T00:00:00.000Z,ACT,9824 Autumn Breeze Rd,268.182,,1118,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.557073835672469,43.068963141365337,181606,wuptb,2016-03-08T14:48:17.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1552-2338,FASB,1-1560-19,2015-08-28T00:00:00.000Z,ACT,9828 Autumn Breeze Rd,268.8971,,1124,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.559139392717881,43.070004670405183,181607,wuptb,2016-03-08T14:54:28.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1552-2339,FASB,1-1560-19,2015-08-31T00:00:00.000Z,ACT,503 Schewe Rd,117.1871,,1123,WATEROUS,Pacer,2015,5,,"RELOCATED twice from 175' east, and from previous project 490' southeast on Big Stone Trl",,MADISON WATER UTILITY,
-89.55737549641951,43.068255050701616,181608,wuptb,2016-03-08T15:02:04.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1552-2340,FASB,1-1560-19,2015-08-27T00:00:00.000Z,ACT,401 Big Stone Trl,112.4928,,1119,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.349465690828552,43.10993498695867,181995,wujag,2016-03-09T11:26:49.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-5835-2341,TC,1-1630-19,2016-03-03T00:00:00.000Z,ACT,2537 Myrtle St,179.9899,,856,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.459808733043829,43.026913827243277,182395,wujag,2016-03-11T11:53:26.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-3569-2342,FLD,1-1630-19,2016-03-10T00:00:00.000Z,ACT,2334 Allied Dr Unit 4,353.1378,,987,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.418899608730925,43.070903291707538,182396,wujag,2016-03-11T11:58:59.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-4351-2343,TC,1-1630-19,2016-03-10T00:00:00.000Z,ACT,137 N Prospect Ave,294.3329,,980,MUELLER,,,5,,,,MADISON WATER UTILITY,
-89.353575040221898,43.109173025939981,182795,wujag,2016-03-14T11:05:34.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-5736-2344,TC,1-1630-19,2016-03-07T00:00:00.000Z,ACT,2257 Coolidge St,269.6871,,858,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.426954740621184,43.062885330766889,182796,wujag,2016-03-14T11:44:47.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-4255-2345,TC,1-1630-19,2016-03-09T00:00:00.000Z,ACT,2441 Norwood Pl,140.2246,,901,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.317082865813333,43.120910638663652,183195,wujag,2016-03-17T10:32:47.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-6431-2346,FLD,1-1630-19,2016-03-11T00:00:00.000Z,ACT,3925 Lien Rd,269.8825,,871,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.488919243658998,43.046161305019041,183595,wujag,2016-03-23T08:24:54.000Z,WUPTB,2018-03-16T12:33:28.000Z,HYDR-2962-2347,FASB,1-1630-19,2016-03-14T00:00:00.000Z,ACT,6301 Schroeder Rd,359.2682,,1032,MUELLER,,2016,5,,Re-Used for 2017 CIPP,,MADISON WATER UTILITY,
-89.361554840771731,43.045111278529554,183596,wujag,2016-03-23T08:39:43.000Z,WUJAG,2018-07-19T20:46:55.000Z,HYDR-5561-2348,FLD,1-1630-19,2016-03-14T00:00:00.000Z,ACT,5525 Greenleaf Dr,2.2957,,909,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.365727597327549,43.100534119616647,183597,wujag,2016-03-23T09:01:03.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-5439-2349,TC,1-1630-19,2016-03-11T00:00:00.000Z,ACT,,154.4097,,863,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.49410407452325,43.043077345574893,183598,wujag,2016-03-23T09:15:37.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-2863-2350,TC,1-1630-19,2016-03-15T00:00:00.000Z,ACT,6602 Piping Rock Rd,270.9029,,1016,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.487330710993447,43.043802621886471,183599,wujag,2016-03-23T09:24:23.000Z,WUPTB,2018-02-20T14:26:39.000Z,HYDR-3063-2351,TC,1-1770-01,2016-03-16T00:00:00.000Z,ACT,1025 Greenwich Dr,297.0727,,1042,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.494063547858516,43.044264719492681,183600,wujag,2016-03-23T09:32:38.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-2862-2352,TC,1-1630-19,2016-03-15T00:00:00.000Z,ACT,930 Chapel Hill Rd,268.6852,,1018,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.355559940569947,43.048195704858912,183602,wujag,2016-03-23T10:56:41.000Z,WUJAG,2018-07-19T20:46:55.000Z,HYDR-5660-2354,FLD,1-1630-19,2016-03-21T00:00:00.000Z,ACT,2626 Waunona Way,167.5883,,869,WATEROUS,,2016,5,,,,MADISON WATER UTILITY,
-89.357120789419682,43.085680665190743,183995,wujag,2016-03-25T11:57:34.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-5645-2355,TC,1-1630-19,2016-03-22T00:00:00.000Z,ACT,1503 Spaight St,223.9971,,850,MUELLER,,,5,,,,MADISON WATER UTILITY,
-89.367471341068494,43.122492818354608,183996,wujag,2014-11-18T15:25:02.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-5430-2,,,1963-12-31T00:00:00.000Z,ACT,WYLDEWOOD DR & BRENTWOOD PKY,258.06,,862,,M-3,1964,5,,,blue,MADISON WATER UTILITY,
-89.553000808418076,43.028977459886995,184395,wujag,2016-03-28T08:43:20.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1668-2356,FASB,1-1460-29,2015-09-21T00:00:00.000Z,ACT,9603 Ashworth Dr,180,,1085,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.554791700375063,43.029197843226321,184396,wujag,2016-03-28T09:02:15.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1668-2357,FASB,1-1460-29,2015-09-22T00:00:00.000Z,ACT,1929 Raptor Dr,266.9559,STANDARD,1066,WATEROUS,Pacer,2015,5,,"Relocated from 108 ft east, previous project phase",,MADISON WATER UTILITY,
-89.553605584945828,43.029193766106587,184397,wujag,2016-03-28T09:07:42.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1668-2358,FASB,1-1460-29,2015-09-22T00:00:00.000Z,ACT,1931 Swainson Dr,355.8995,,1082,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.553784478611064,43.030585076608027,184398,wujag,2016-03-28T09:11:51.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1668-2359,FASB,1-1460-29,2015-09-23T00:00:00.000Z,ACT,1906 Swainson Dr,220.587,,1096,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.555031241209193,43.030699201770702,184399,wujag,2016-03-28T09:19:36.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1668-2360,FASB,1-1460-29,2015-09-23T00:00:00.000Z,ACT,9704 Tiercel Dr,264.6909,,1093,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.556005571464638,43.030697542223614,184400,wujag,2016-03-28T09:22:21.000Z,WUJAG,2017-10-26T20:11:18.000Z,HYDR-1668-2361,FASB,1-1460-29,2015-09-23T00:00:00.000Z,ACT,9712 Tiercel Dr,90.5309,,1089,WATEROUS,Pacer,2015,5,,"E; Relocated Summer 2017 from 124' east from previous phase",,MADISON WATER UTILITY,
-89.554969161848376,43.030560464430621,184401,wujag,2016-03-28T09:26:02.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1668-2362,FASB,1-1460-29,2015-09-23T00:00:00.000Z,ACT,1904 Raptor Dr,2.1106,,1093,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.554959288614043,43.031012913268953,184403,wujag,2016-03-28T09:38:25.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1668-2364,FASB,1-1460-29,2015-09-24T00:00:00.000Z,ACT,9704 Tiercel Dr,183.7271,,1093,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.555283905105981,43.045029488333732,184795,wujag,2016-03-28T15:34:46.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1662-2365,FASB,1-1560-27,2015-10-08T00:00:00.000Z,ACT,1002 Cherry Blossom Dr,270.933,,1097,WATEROUS,,2015,5,,,,MADISON WATER UTILITY,
-89.556978596760601,43.045140438764271,185195,wujag,2016-03-29T07:44:40.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1662-2366,FASB,1-1560-27,2015-10-02T00:00:00.000Z,ACT,9606 Ancient Oak Ln,271.8869,,1083,WATEROUS,,2015,5,,,,MADISON WATER UTILITY,
-89.550500108380163,43.057687940123699,185196,,,WUPTB,2017-08-31T16:21:21.000Z,HYDR-1757-8,FLD,,2007-12-31T00:00:00.000Z,ACT,"CROSS OAK DR,EXTENDS TO N & SILICON PRAIRIE RKWY",159.60332343,,1095,,Pacer,2006,5,,,blue,MADISON WATER UTILITY,
-89.557229430226499,43.045551226182347,185197,wujag,2016-03-29T08:10:46.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1562-2367,FASB,1-1560-27,2015-10-02T00:00:00.000Z,ACT,,353.1707,,1092,WATEROUS,,2015,5,,,,MADISON WATER UTILITY,
-89.350329366389133,43.128888962799792,185595,wujag,2016-03-29T10:41:28.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-5727-2368,TC,1-1630-19,2016-03-25T00:00:00.000Z,ACT,2402 Darwin Rd,87.615,,879,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.384800800100976,43.031949669486984,185996,,,,,HYDR-5067-3780,FLD,,,ACT,,180,,,,,,5,,wa_private_hydrant,,MADISON WATER UTILITY,
-89.298444936369947,43.081296701208316,186395,wujag,2016-04-11T08:03:46.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-6847-2378,TC,1-1630-19,2016-04-06T00:00:00.000Z,ACT,,281.2096,,908,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.297409408230749,43.081718897076371,186795,wujag,2016-04-19T08:48:07.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-6847-2381,TC,1-1630-19,2016-04-04T00:00:00.000Z,ACT,,208.8505,,903,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.296974098297966,43.080701539572061,187195,wujag,2016-04-20T11:24:56.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-6847-2382,TC,1-1630-19,2016-04-15T00:00:00.000Z,ACT,,283.8788,,920,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.296273842115795,43.079554529842582,187595,wujag,2016-04-21T10:21:35.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-6947-2383,TC,1-1630-19,2016-04-19T00:00:00.000Z,ACT,,325.8489,,926,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.29575968884852,43.078069652439602,187995,wujag,2016-04-28T08:32:47.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-6948-2384,FLD,1-1630-19,2016-04-25T00:00:00.000Z,ACT,,1.649,,959,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.266582978576594,43.054810169579106,188395,wuptb,2016-05-04T13:37:03.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-7458-2385,FASB,1-1560-35,2015-11-13T00:00:00.000Z,ACT,3135 Meier Rd,181.9065,,893,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.266753136637988,43.053468319857785,188396,wuptb,2016-05-04T13:39:59.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-7458-2386,FASB,1-1560-35,2015-11-13T00:00:00.000Z,ACT,3202 Meier Rd Unit SCHL,359.2265,,883,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.394054928782552,43.053022249006865,188795,wuptb,2016-05-05T10:13:28.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-4859-2387,FASB,1-1470-58,2016-03-30T00:00:00.000Z,ACT,702 Spruce St,267.4275,,867,WATEROUS,Pacer,2015,5,,,,MADISON WATER UTILITY,
-89.392261919404859,43.052821038054738,188796,wuptb,2016-05-05T10:14:35.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-4959-2388,FASB,1-1470-58,2016-03-22T00:00:00.000Z,ACT,605 Spruce St,356.0375,,861,WATEROUS,Pacer,2015,5,,ext installed by parisi,,MADISON WATER UTILITY,
-89.493284119187564,43.064722752626615,189195,wujag,2016-05-06T08:10:49.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-2854-2389,TC,1-1630-19,2016-05-02T00:00:00.000Z,ACT,,359.2802,,1028,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.480320897058149,43.04008367167355,189196,wujag,2016-05-06T08:26:21.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-3164-2390,TC,1-1630-19,2016-05-03T00:00:00.000Z,ACT,,269.5036,,1008,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.390118656563175,43.047912879987322,189595,wujag,2016-05-17T11:55:44.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-4961-2391,TC,1-1630-19,2016-05-11T00:00:00.000Z,ACT,1735 Baird St,173.7801,,851,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.504513438653717,43.065541838661069,189995,wujag,2016-05-17T13:45:03.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-2653-2392,TC,1-1630-19,2016-05-11T00:00:00.000Z,ACT,7012 Tree Ln,290.5142,,1049,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.390594024916552,43.044449493402055,189996,wujag,2016-05-17T13:58:34.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-4962-2393,TC,1-1630-19,2016-05-12T00:00:00.000Z,ACT,1937 Baird St,359.0633,,868,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.505780803945029,43.064822804617066,190396,wujag,2016-05-24T08:26:21.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-2654-2394,TC,1-1630-19,2016-05-20T00:00:00.000Z,ACT,125 S Westfield Rd,317.0432,,1066,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.473157976105796,43.046808805490137,190397,wujag,2016-05-24T08:34:44.000Z,WUJAG,2017-11-06T15:35:47.000Z,HYDR-3361-2395,FLD,1-1650-66,2016-05-19T00:00:00.000Z,ACT,801 S Whitney Way,89.8855,,997,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.486356059042024,43.041299407135241,190796,wujag,2016-06-01T09:58:17.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-3064-2396,ASB,1-1570-59,2016-05-27T00:00:00.000Z,ACT,1114 Brookwood Rd,170.4986,STANDARD,1044,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.48644778835245,43.041135000482711,191196,wujag,2016-06-02T07:54:27.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-3064-2397,ASB,1-1570-59,2016-06-01T00:00:00.000Z,ACT,1202 Brookwood Rd,77.1241,STANDARD,1045,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.492915062596012,43.040789995001262,191596,wujag,2016-06-07T08:58:25.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-2964-2398,ASB,1-1570-59,2016-06-02T00:00:00.000Z,ACT,1138 Frisch Rd,358.594,STANDARD,1047,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.475689804114936,43.027774863756896,191996,wujag,2016-06-16T12:43:31.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-3269-2399,TC,1-1630-19,2016-06-10T00:00:00.000Z,ACT,2226 S Whitney Way,268.0036,,1042,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.384984842979705,43.053515438821215,192396,wujag,2016-06-21T11:44:33.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-5058-2400,TC,1-1630-19,2016-06-16T00:00:00.000Z,ACT,118 W Olin Ave,358.6204,,851,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.565268959779445,43.057367677836062,192796,wujag,2016-06-28T13:11:38.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1456-2401,FASB,1-1660-03,2016-05-18T00:00:00.000Z,ACT,227 Blooming Leaf Way,180.7246,,1085,WATEROUS,,2016,5,,RELOCATED from 247' north per previous project,,MADISON WATER UTILITY,
-89.561713586572836,43.058840974566749,193197,wujag,2016-06-30T11:32:12.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1556-2403,FASB,1-1560-25,2016-05-06T00:00:00.000Z,ACT,10102 Meandering Way Unit SCHL,90.3327,,1097,WATEROUS,,2016,5,,,,MADISON WATER UTILITY,
-89.558224598445975,43.06970213699698,193596,wujag,2016-07-06T08:20:21.000Z,WUPTB,2017-07-28T15:40:14.000Z,HYDR-1552-2404,FASB,1-1660-19,2016-06-23T00:00:00.000Z,ACT,503 Schewe Rd,120.2265,,1125,WATEROUS,,2016,5,,,,MADISON WATER UTILITY,
-89.493780861315543,43.046149976384569,193597,wujag,2016-07-06T09:25:57.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-2862-2405,TC,1-1630-19,2016-07-01T00:00:00.000Z,ACT,901 Chapel Hill Rd,355.0529,,1023,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.361625893592588,43.088202380477455,193996,wujag,2016-07-18T11:23:02.000Z,WUPTB,2017-07-28T15:40:15.000Z,HYDR-5544-2406,FASB,1-1570-55,2016-04-13T00:00:00.000Z,ACT,1459 E Main St,358.1497,,850,WATEROUS,,2016,5,,,,MADISON WATER UTILITY,
-89.44546565959179,43.056660143163363,194396,wujag,2016-07-19T15:34:34.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-3857-2407,FASB,1-1570-57,2016-03-30T00:00:00.000Z,ACT,507 Holly Ave,90.0057,,1000,WATEROUS,,2016,5,,,,MADISON WATER UTILITY,
-89.44553951514402,43.057544704183407,194796,wujag,2016-07-20T08:23:57.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-3857-2408,FASB,1-1570-57,2016-04-01T00:00:00.000Z,ACT,4134 Meyer Ave,180.0096,,1006,WATEROUS,,,5,,,,MADISON WATER UTILITY,
-89.44554067266175,43.058367707269092,194797,wujag,2016-07-20T09:24:10.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-3856-2409,FASB,1-1570-57,2016-04-01T00:00:00.000Z,ACT,4134 Birch Ave,358.8984,,1013,WATEROUS,,2016,5,,,,MADISON WATER UTILITY,
-89.445848404957914,43.055827575743081,194798,wujag,2016-07-20T09:51:19.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-3858-2410,FASB,1-1570-57,2016-03-28T00:00:00.000Z,ACT,4202 St Clair St,273.8844,,985,WATEROUS,,2016,5,,,,MADISON WATER UTILITY,
-89.444698626017725,43.055729818404551,194799,wujag,2016-07-20T10:13:28.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-3858-2411,FASB,1-1570-57,2016-03-25T00:00:00.000Z,ACT,4114 Tokay Blvd,93.0413,,975,WATEROUS,,2016,5,,,,MADISON WATER UTILITY,
-89.443591830926735,43.055741895092481,194800,wujag,2016-07-20T11:18:44.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-3858-2412,FASB,1-1570-57,2016-03-22T00:00:00.000Z,ACT,552 Park Ln,90.7253,,972,WATEROUS,,2016,5,,,,MADISON WATER UTILITY,
-89.360584392372587,43.094304590743342,195196,wujag,2016-07-26T13:46:59.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-5541-2413,TC,1-1630-019,2016-07-22T00:00:00.000Z,ACT,1922 E Dayton St,315.973,,851,MUELLER,,,5,,,,MADISON WATER UTILITY,
-89.387764020884916,43.057168794251872,195596,wujag,2016-07-27T09:47:57.000Z,WUPTB,2017-07-28T15:40:15.000Z,HYDR-5057-2414,TC,1-1630-19,2016-07-25T00:00:00.000Z,ACT,940 Clarence Ct,175.2031,,853,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.460285341401672,43.065220486000932,195996,wujag,2016-08-01T13:47:39.000Z,WUJAG,2017-02-22T15:00:27.000Z,HYDR-3553-2415,TC,1-1680-12,2016-06-23T00:00:00.000Z,ACT,4801 Waukesha St,180,,,MUELLER,,2016,,,wa_private_hydrant,,PRIVATE,
-89.291317557724483,43.068525272246475,196396,wujag,2016-08-03T07:50:22.000Z,WUPTB,2017-07-28T15:40:15.000Z,HYDR-7052-2416,TC,1-1630-19,2016-08-02T00:00:00.000Z,ACT,2029 Vondron Rd,0.2905,STANDARD,912,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.369878601993946,43.041428014132514,196796,,,,,HYDR-5363-3781,,,,ACT,,180,,,,,,,,,,PRIVATE,
-89.370559789495758,43.04034805724136,196798,,,,,HYDR-5364-3782,,,,ACT,,180,,,,,,,,,,PRIVATE,
-89.370534781896595,43.040898467507809,196799,,,,,HYDR-5363-3783,,,,ACT,,180,,,,,,,,,,PRIVATE,
-89.407183231830132,43.07345005527737,196800,wujag,2016-08-10T08:04:51.000Z,WUPTB,2017-07-28T15:40:15.000Z,HYDR-4650-2417,TC,1-1630-19,2016-08-08T00:00:00.000Z,ACT,425 Henry Mall,89.023,,875,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
-89.357713459748467,43.106751712155244,196801,wujag,2016-08-10T08:19:32.000Z,WUPTB,2017-08-31T16:21:21.000Z,HYDR-5637-2418,TC,1-1630-19,2016-08-08T00:00:00.000Z,ACT,2125 Commercial Ave,90.0343,,851,MUELLER,,2016,5,,,,MADISON WATER UTILITY,
