review id,review title,review text,review rating,review do_recommend,review num_helpful,review date
57404,Great reader,I purchased this for my son overseas as he had broken the screen on his last one. When he opened it he was amazed at the size and weight of this one. He also was very elated that all his books that he purchased immediately downloaded to the new one with his bookmarks in place. All in all a great purchase from an excellent company.,5,True,0,2016-01-08
47104,Great Reader,I really enjoy reading on the new Kindle Voyage. Have had other Kindle models before this one. I especially like the brightness and lightness of it.Only drawback I needed to get use to was turning of pages being a little hesitant.,4,True,1,2015-04-20
36804,Great reader,I wanted a reader that was easy to use indoor or outside. I am very pleased and so glad I purchased this product. Ordering books is also very easy.,5,True,1,2015-05-23
26504,Great reader,The Kindle is very great reader and recommendable for people.,4,True,0,2015-04-10
16204,Great reader,The technology just keeps getting better and better,4,True,1,2016-01-15
75107,Great reading experience,The Kindle Voyager has a very easy to read screen with great resolution.,5,True,0,2016-08-06
51610,Harder to use than the old Kindle,More confusing. It would be nice to have a manual that is not online.,4,True,1,2016-10-21
10410,i like it,this is a replacement for the kindle that i dropped. I love the new features of this model.,4,True,0,2016-10-07
110,I love it,Prefect for all reading conditions and environments. I take it everywhere.,5,True,0,2016-07-09
59013,I really like not having the bump on the bottom li,I really like not having the bump on the bottom like the previous Kindle reader like the previous Kindle readerI dislike the fact that the screen is not recessed like the previous Kindle reader so that you cannot set the unit down facedown,4,True,0,2015-04-23
28113,If you read a lot this is for you,The better resolution and slightly smaller size makes a worthwhile investment if you read for hours. The commercials that tell you how much better it is to read on a Kindle Voyage vs a tablet are true. I read for hours at a time on weekly plane trips. If I use a tablet my eyes hurt after just a couple of hours. On a Kindle because of the side lighting I can read for 5 hours and my eyes never hurt .,5,True,8,2014-12-26
7513,Is it worth it,I have a Paper White 1 and 2. Honestly it is difficult to justify double the price value. I certainly like most added features but not sure its worth the extra money. To note it operates great just not sure its worth an upgrade to the latest greatest.,3,True,27,2014-11-04
25216,kindle,Hy husband loves his kindle.the back light so he can read anywhere with low eye strain is awsome,4,True,1,2015-07-17
4616,kindle,Purchased after theft in Seattle. It was on sale and works great.,5,True,0,2017-07-19
73819,Kindle is Marvellous,It is a great investment. Can read at night without disturbing partner. Only disadvantage is if you lose your place it is a little difficult to find it. This could be user problem.,4,True,3,2015-08-20
63519,Kindle seems to get it right.,I like the size and battery life. It would be nice to have instant definitions for foreign language books. I really like the vocabulary review.,5,True,0,2015-04-17
53219,Kindle Voyage,Got this for a family member who had on older Kindle that stopped working. They absolutely love it.,5,True,0,2017-01-25
60622,larger screen would be nice,It will be great if the screen is larger. Otherwise it is good.,4,False,0,2015-06-08
47425,like feel and looks,have owned 2 kindles this is far the best. no light required. simple to use,5,True,0,2016-01-15
37125,Like having the back light,Great product love the auto adjusting black lightLove the weight of the kindle light enough I can hold it with one hand an turn the pages,5,True,0,2016-03-28
75428,love,i was skeptical but glad I purchased. much faster than Nook or the paperwhite. Thin and easy to use. Screen appears brighter and wider than the paperwhite. Very thin and lightweight,5,True,1,2016-11-02
44528,love it,Always great to upgrade new from old version when the staff is always knowledgeable,5,True,0,2016-01-06
34228,Love it,Do most of my reading on one of my Kindles. Reading in sun light to no light is great. Easier to take anywhere size wise compared to a paperback. Really great for traveling. Download several books so I have a variety to read from. Long charge life.,5,True,1,2015-07-08
13628,love it,even my luddite spouse loves it. Easy to use. Read in full sunlight.,5,True,0,2015-04-24
3328,Love It,Great ereader. Light and easy to use. Only issue is a bit pricey.,4,True,1,2015-08-05
93131,love it,I love the new kindle. So much brighter then my old one.,5,True,0,2015-04-17
97637,love my kindle,This kindle is a great product. I really enjoy it.,5,True,1,2014-11-22
87337,Love my Kindle Voyage,I am very please with my Kindle Voyage. The size is perfect and the control lighting is exactly what I was looking for. Would recommend this to anyone.,5,True,1,2016-02-27
94740,Love the new kindle en,It is more lightweight than my keyboard kindle 3. Love it,5,True,0,2016-09-24
84440,Love the size of it,I would recommend this product. It works great and ver compact.,5,True,0,2017-03-15
81543,Much improved over early models,Lightweight easy read easy page turning self adjusting read light great too.,5,True,1,2015-09-04
71243,Must Have for Avid Readers,So many improvements over previous models. Love the new page turn feature.,5,True,0,2015-03-13
60943,my favorite kindle yet,love kindles and this one is the best one made by amazon. but expensive.,5,True,0,2016-10-12
40343,My first Kindle,So user friendly that I had it for over a month before I read the owners guide to learn all the other features. Makes reading a book effortless. A must have for the avid book reader.,5,True,1,2015-08-29
19743,My son loves it,Son loves it and uses it all e time but I wish it would share my audible acct so e would read what I listen to without us having to buy some items in two formats.. Recommended,4,True,0,2018-03-21
68346,nice device,the reader is very compact so it can easliy fit into a bag or pocket. The auto light feature is also a plus.it takes a little bit to get adjusted to the side tabs and presume that future versions of this device will be improved upon.,4,True,1,2015-04-09
37446,Nice product,Very nice and easy to use and the kindle is great.,4,True,1,2015-11-02
75749,Nice upgrade,New Kindle Voyage is a nice upgrade from the basic model. Smaller e reader with a brighter light. So far so good.,4,True,2,2014-11-04
44849,Not in love,Replaced a v1 nook but this is not better for reading,3,False,1,2015-07-27
72852,Perfect digital reader,The voyage is light and has a battery life of Two weeks. In different light settings the Voyage automatically adjusts. My eyes do not get tired from bad lighting. Reading outside is no problem for the Voyage.,5,True,0,2017-03-03
59655,Really like the form factor.,Coming from a nook reader. Love the even backlighting and weight.,5,True,0,2017-12-21
39055,Simple,Very easy and portable I take it everywhere with me,5,True,0,2017-01-06
56758,So much better,Love the new look and feel of my new Kindle Voyage. I especially love how it adjusts the reading light automatically.,5,True,1,2015-08-21
36158,so much easier to read,I enjoy my kindle and would recommend to anyone. There is a good choice of books and reading material also.,5,True,0,2016-11-18
74461,terrific.,my 8 year old son has a new found passion for reading now that he is using this kindle.,5,True,0,2015-12-11
81864,The Light Makes All the Difference,I have been a Kindle reader for years now but this is the first device I have used with a backlight and I have to say the eye strain is lower and the reading experience better than ever. For a pure reading device I do not know how it could be better other than lowering the price tag.,5,True,2,2015-07-09
40664,Unparalleled reading experience,This is the reading machine I will recommended for everyone. The sharp font and responsiveness is unparalleled,5,True,0,2015-04-14
20064,Very Clear,Text is clear. Nice not to have the battery die every few days like a conventional tablet.,5,True,1,2015-02-04
9764,Very easy to read,This is very easy to read and just the right size and weight to carry.,5,True,0,2016-06-03
68667,very good produ ct and service,very good produ ct and service will defintely refer to a freind.,1,True,0,2017-05-31
37767,Very good.,This was a move up from the Paper White reader. I like the option of touch screen or using the pressure switches on on the side which you can adjust to your pressure that you prefer. Sharp fonts refresh is fast and clean.,5,True,2,2015-09-07
17167,Very Impressed with the lighting,Got this product for a relative for christmas who had a kindle fire and was looking for an upgrade. With how far technology has grown on phones she was only looking for a reader and something that was lighter on her thumbs when reading then her kindle fire. This product was not only lighter on her thumbs but also worked great in any light.,4,True,1,2016-01-06
96670,very nice,This Kindle is exactly what my wife wanted and has worked out wonderfully.,5,True,0,2016-06-24
86370,Very nice device,I love my Kindle Voyage. It truly is almost like reading a paper book.,5,True,3,2014-12-13
76070,very nice product and good design,I bought this for my kids and very happy with that.,5,True,1,2014-11-04
65770,very nice reader,Bought this reader for a present for my mom. She loves it. Able to take her book with her in a smaller form loves how it looks like paper pages. Easy to order a new book.,4,True,1,2016-01-06
55470,Was a gift,Bought this for my cousins and he absolutely loves it.,5,True,0,2016-02-19
45170,We bought it for our son and he loves it.,This kindle has easier viewing and the light adjustment is great.,5,True,0,2016-09-02
24570,What you would expect,Although expensive....is exactly what you would expect.,5,True,0,2015-03-27
73173,Wonderful Product,The KINDLE VOYAGE is a wonderful product and I use it everyday for my reading. I take it to lunch and dinner each day.,5,True,0,2016-01-05
21673,Worth the extra money,Upgraded from an old 2nd gen kindle and this is much better,5,True,1,2015-10-28
80576,Yay the side page turn buttons are back,I love the Voyage. The display is clean and crisp and I have found the auto adjusting lighting to work perfectly for me. I love the side page turning buttons. I no longer have to use two hands to read a book anymore.,5,True,3,2015-02-12
87979,Smart Device,I like using Amazon Echo for playing calming music to help me fall asleep. I use it to play nature sounds for my dog while I am away.,5,True,0,2018-03-21
57079,2 year old loves it,great tablet for kids when traveling. my grandchild loves it.,5,True,0,2017-03-04
79288,A great table for kids,My son is 4 and he loves it. Super easy to use for kids.,5,True,0,2017-01-06
68988,a great tablet for a 6 year old,my 6 year old granddaughter loves her new tablet. she uses it to play games and download movies.,5,True,0,2017-01-28
96991,A nice gift for my grandaughter to learn her ABCs,My grandaughter is enjoying this tablet. I would recommend to all parents for their young kids.,5,True,0,2017-04-21
45491,a perfect gift for our 5 year old granddaughter,the tablet is just the right size for our granddaughter. she loves it. she can play her little games and has so much fun with it.,5,True,0,2016-11-16
24891,A real home run,This is a huge hit as a gift for my 3 year old daughter.,5,True,0,2017-02-16
14591,A real value,We love the parent controls and durability. We would definitely buy another.,5,True,0,2017-05-17
60297,Agreat gift for the grandkids,The grandkids love it they spend time playing the games they like.,5,True,0,2017-01-17
31006,Amazon Fire,Good deal from Black Friday sales and will make a very good Christmas gift. Kids edition excellent with the rubber bumper case which provides pretty good protection.,5,True,0,2016-12-24
69309,Amazon Fire,These are great devices for the price. Good performance and awesome warranty. Having the Freetime is also very nice as app purchases are less frequent.,5,True,0,2017-01-27
59009,amazon fire,this tablet is a good for small children it has a good cover,5,True,0,2016-12-30
87012,amazon fire hd8,meh. it works. i find it difficult to navigate. i also have an ipad mini. this seems to be less intuitive than the ipad.,3,False,0,2017-05-18
35512,Amazon Fire Tablet,Solid Amazon tablet for those invested in the Amazon ecosystem.,5,True,0,2017-01-18
25212,Amazon Fire Tablet,Solid Amazon tablet for those invested in the Amazon ecosystem.,5,True,0,2017-01-18
12015,Amazon tablet,The screen breaks way to easy it drop one time broke,1,False,0,2017-03-25
16521,Awesome,Great Christmas gift for my son. Best tablet ever.,5,True,0,2017-01-06
96024,Awesome,Great for kids. Bought both colors for two of my kids.,5,True,0,2017-01-16
44524,Awesome,Great tablet for kids very entertaining and informative for kids learning,5,True,0,2016-12-30
13624,Awesome,Have had other products similar for the kids but this is the best by far. Best Buy had a great price too so decided to try it. Love it.,5,True,0,2016-12-19
41627,awesome,KIDS LOVE THEM. THEY ARE VERY DURABLE. VERY USER FRIENDLY.,5,True,0,2017-06-05
31327,Awesome,My 4 year old loves it. I love that she can use it unsupervised without worry. She has been learning her alphabet and this has been a great tool.,5,True,0,2017-01-18
10727,Awesome,My great granddaughter loves it. Easy to use and it holds the charge well.,5,True,0,2017-01-30
90230,Awesome,My son is a huge fan of it and I love that I can control what he watches and plays,5,True,0,2017-01-06
38730,Awesome,This is great for kids. My niece loves her new fire kids edition.,5,True,0,2017-03-25
77033,Awesome camera,This camera is a great addition to my home I really like it,4,True,0,2016-11-25
46133,Awesome for all ages,This is all around a great tablet. My 1yr old can use it with ease. Also love how we can change the profiles to suit adults as well. Would recommend to anyone and all ages.,5,True,0,2017-02-03
25533,Awesome for my kids,I bought this for my 4 year old she loves it never outs if down,5,True,0,2017-05-03
4933,Awesome for the kids,Very awesome tablet for kids and great parental controls,5,True,0,2017-01-16
22636,Awesome kids tablet,This is an excellent tool to help our granddaughter advance her learning skills and also allows her an opportunity to play educational games,5,True,0,2016-12-28
6542,Awesome tablet,Love my new Kindle fire. This replaces my old one and is just as good. Videos are as good as my tv with cable. Well with every penny spent and better deal than when I tried Amazon.,5,True,0,2017-03-10
96345,Awesome tablet,Love my new Kindle fire. This replaces my old one and is just as good. Videos are as good as my tv with cable. Well with every penny spent and better deal than when I tried Amazon.,5,True,0,2017-03-10
52248,Awesome tablet for kids,I purchased this tablet for my five year old and he loves IT and so do I. The games and activities are age appropriate. This tablet is such a great buy.,5,True,0,2017-01-16
31648,Awesome Tablet for Kids,This an awesome tablet for kids. My Grandson never wants to put it down. The case is great protection from drops.,5,True,0,2017-02-12
80251,Awesome tablet for toddler,Easy to set up. Durable for toddlers. Highly recommend.,5,True,0,2017-03-10
97954,awesome tablet.,My daughter loves this tablet. She cant keep her hands off it...,5,True,0,2017-05-04
33257,Baby loved it,My son loves his tablet. It is very easy to use. Very stutdy.,5,True,0,2017-02-03
78963,best,was one of the best thangs i got for my little one,5,True,0,2017-06-21
14266,Best for 2 Years to learn,Cool tab. Must buy for kids. Amazon need load apps,5,True,0,2017-05-19
3966,Best gift,My husband loves this. He is happy that he can read anything he chooses from his library and that he also has WiFi access to get to his email and the internet whenever he wants.,5,True,5,2016-11-18
62869,Best kids tablet,I needed this for my daughter and needed a tablet that cal handle all my daughters apps and have parental saggy This has it all,5,True,0,2017-05-03
49672,Best Tab for kids,This is one of the best tabs for kids to start with.Rugged and sophisticated.,5,True,0,2017-04-07
39372,Best tablet,My daughter loved it . Best gift for the price it comes with way more then I could have expected,5,True,0,2016-12-23
57075,Best tablet for kids,Bought this tablet at my local store . The nephews love it,5,True,0,2016-12-09
26175,Best tablet for kids,The best tablet for kids the 1 year unlimited apps is my favorite my kids love it..,5,True,0,2017-01-30
64478,Best Tablet for Toddlers,Easy to use great cover and a lot of options for app games. My daughter loves it.,5,True,0,2017-05-01
43878,Best tablet for young children,Son loves this tablet and uses it everyday. Nice to know that this has a 2 year manufacturer warranty. No questions asked.,5,True,0,2016-09-02
89584,Better then my first kindle,i just love every thing about it. Its awesome to read,5,True,0,2017-01-23
17484,Birthday gift,Got it for my daughter for her 5th birthday. She enjoys it slot and I enjoy the time limit. So win win.,4,True,0,2017-03-05
32290,Bought for my grandson,Love the idea of it. Not as easy to put the DVD movies on it .,4,True,0,2017-04-28
21990,bought for my grandson and he loves it.,I got this because it is almost impossible to break,5,True,0,2016-11-28
80893,Boy tablet,I like that the tablet has child settings and time usage. Very helpful in setting time limits.,4,True,0,2017-01-27
77996,Charger,Takes way to long to get a full charge. Other then that works great would be better if it had a better camera on it,4,True,0,2017-06-22
67696,Charging cord,It would have been nice if the charging cord was more compatible with other devices.,4,True,0,2017-02-25
57396,Charging plug,The charging plugs on these kindle damage way to easy. I am very disappointed as this is not the first time this has happened to one of my kindles.,2,False,0,2017-01-17
5896,Child friendly,My godchild loves this tablet. Easy to use and kid friendly. Also allows parents to set controls and I love that,5,True,0,2017-06-21
85399,Child Kindle Review,My grandson really enjoys his new Kindle that he for for a Christmas present.,4,True,0,2017-01-17
75099,childrens kindle,great learning tool for my granddaughter. she loves it.,5,True,0,2017-01-07
76708,Could be a great tablet,The tablet could be great for my 4 year old daughter if it worked properly. As of right now I need to return it to see if a new one will work. There are black and grey lines across the screen most of the time. It will not go to the home screen so my daughter can play on it. I am hoping a new one will not be faulty.,3,True,0,2016-12-29
42911,Decent,My son loves this thing. He is always on it. Great learning tool and it keeps him entertained,4,True,0,2016-09-17
12011,Decent game so far,I did read about the game prior to buying it but so far the game is only half decent. Too much of the same thing.,3,False,0,2016-12-30
1711,Decent item,Purchased this for my son. Decent tablet but not optimum,4,True,0,2017-03-15
47417,Did not work properly.,It would not turn on or charge. We have to return it to Kindle.,1,False,0,2017-02-22
79926,Durable,Nice and durable good for the kiddos but they like it so much you do have to limit their time on it,4,True,0,2017-05-14
69626,Durable,This is my 2yr. olds and he loves it. He loves the different games and watching reviews.,5,True,0,2017-03-25
59326,Durable and easy to navigate,This is very durable for a young child. It is very easy to use even for my 2 yo granddaughter.,5,True,1,2017-01-16
38726,Durable tablet for 3 year okd,Good tablet durable lots of apps just right for 3 year old,4,True,0,2017-05-19
28426,E Tablet,Great educational tool. Not just a toy. Kids love it .,5,True,0,2017-01-23
97629,Easiest Solution,Best tablet for my 2 year old son... it has helped a lot and seems to be the most simple kids tablet system available,5,True,0,2016-11-18
35829,Easy for kids,granddaughter loves it and easy and durable. loves the pink case.,5,True,0,2017-01-29
25529,Easy for my 3 year old to use,Need to definitely get a memory card. Not enough memory to hold kids apps.,5,True,0,2017-03-26
43232,Easy setup,My 4yr old was able to operate it flawlessly. The included case works its magic to keep the tablet from any accidental screen cracks.,3,True,0,2017-01-07
19735,easy to teach my 3 year old to use it,Easy and age appropriate. Can set timers for tv and movie watching my granddaughter finds the educational games more interesting and fun.,5,True,0,2016-09-09
99238,Easy to use,Bought this for my granddaughter for Christmas. She is special needs and so far she shows an interest in the movies and games included on this tablet. She is able to easily use it with minimum assistance.,5,True,0,2017-01-13
78638,Easy to use,Bought this for my young granddaughter. It is so easy for her to use. We can control the content. She is learning her colors and alphabet with the help of this tablet. Lots of free content. It was easy to connect to the home wifi. Great battery life.,5,True,0,2017-03-15
68338,Easy to use,Does a lot more than old tablet.It Hasmore memory.,4,True,0,2016-12-09
58038,Easy to use,Does a lot more than old tablet.It Hasmore memory.,4,True,0,2016-12-09
44841,Easy to use,Kids love it. Easy for them to use. Only issue is there is a ton of Ads that pop up.,4,True,0,2016-10-31
3641,Easy to use,Simple to use and setup for a 2 years old toddler.,4,True,0,2016-10-15
18447,Easy to use for the six year old,I purchased this tablet for a 6 yr old and it is very easy for him to use.,5,True,0,2016-10-19
8147,Easy to use for young children,Bought for Christmas for 6 and 8 year old granddaughters. Both girls loved it and have said it was their favorite gift.,5,True,0,2017-01-29
36150,Easy to use.,Great product. As advertised. Very easy to set up profiles with daily goals and limits. Great purchase.,5,True,0,2017-01-17
5250,Easy to use.,My son loves it. Easy set up. And the best part is the case. It really is childproof. My son has dropped it and nothing had happened. Very durable. Just what my son needed.,5,True,1,2016-10-10
95053,Easy to used..,This tablet is very kid friendly. You log on the tablet and the kids is having fun...,5,True,0,2016-09-05
2353,Educational,This tablet was bought for my 4 year old. She uses it to learn.,5,True,0,2017-02-25
92156,Educational and Fun,The tablet offered my son hours and hours of continuous learning and excitement he would not put it down until it went dead and the batteries had to be recharged,5,True,0,2017-01-06
3962,excellent,Does everything we wanted. Great value for the price.,5,True,0,2016-12-31
93765,excellent,Does everything we wanted. Great value for the price.,5,True,0,2016-12-31
73165,Excellent,Excellent Amazon fire HD for kids. Perfect for a holiday gift,5,True,0,2016-12-14
62865,excellent,excellent for kids and safe cover so if dropped it survives,5,True,0,2017-01-24
31965,Excellent,For the price this is a great investment. With amazon prime it becomes loads of fun,5,True,0,2017-05-12
59968,Excellent,My sons love playing on their tablet. Not only does it allow me additional time to get things done but they enjoy the educational apps provided.,5,True,0,2017-04-07
64474,Excellent combo,This deal it very convenient for Little ones all in one set,5,True,0,2016-10-08
12974,excellent for children,Definitely a good learning tool for children. Easy,5,True,0,2016-09-24
82177,Excellent for kids,This is a great tablet for children and really has an easy to use format. The apps work well and keep the kid entertained by not distracting them with the mechanics.,5,True,0,2017-06-02
89580,Excellent gift for grandkids,Excellent gift for my grandkids. They love it and play with it all the time.,5,True,0,2017-01-07
96983,Excellent learning device for my son,My son is 3 years of age and he love the different types of learning programs this tablet has to offer,5,True,0,2017-03-03
52886,excellent product,the product is working perfectly and the service was greatThank you,5,True,0,2016-12-30
60289,Excellent Purchase for Grandson,Bought this for my six year old grandson. The set up was very easy. He is able to download kids only stuff and can send us videos of himself using the app. He just loves it. Truly kid friendly.,5,True,0,2017-01-30
85395,Excellent Tablet for a toddler,My son loves this tablet. It is easy for him to navigate and extremely durable.,5,True,0,2017-01-16
23595,Excellent Tablet for kids,Bought this for my step sons. They positively love it and it is so easy to navigate. The only draw back is with the capability for them to download games the memory is close to full,5,True,0,2017-01-17
2995,Excellent tablet for kids.,My kid loves it and is easy to use.Plus the case is worth it.,5,True,0,2016-12-23
92798,Excellent tablet for little kids,I am very happy with this tablet. My kids spends hours of hours on this neat device.,5,True,0,2016-10-21
72198,Excellent tablet for my grandson.,I am very happy with this purchase. Keeps my grandsons entertained. Easy to set up and use.,5,True,0,2017-05-27
4604,Fair,The layout of the tablet is good. Internet is terrible.,3,False,0,2017-04-21
73807,Fantastic,Our 5 year old grandson loved it. Bought it for him to play educational games on.,5,True,2,2016-07-24
1707,Fantastic tablet for kids,This has been a wonderful tablet for our 9 year old son. I was able to set reading achievements that he must complete before he can play his games or watch videos. I like how you can secure it and adjust the setting to what we find appropriate for our child.,5,True,0,2017-01-20
41619,Fire Kids table,My little one loves all free apps.Shes quiet on long car rides when she brings along Fire table.,4,True,0,2016-11-18
46125,For kids,I am happy that the full internet option is not available on the kids free time side. My child is 4 and has a lot of fun with this tablet.,5,True,0,2017-06-22
15225,For my 3 year old son,I did some looking in the web and after looking at many tablets this was the best choice.,5,True,0,2016-11-25
84428,For my Grandchild,Did a lot of checking around and found this to be the best value.,4,True,1,2016-09-11
74128,For my granddaughter,She loves to be on the tablet all the time . So now she will have her own.,5,True,0,2016-12-17
63828,For son,Purchased for my 5 year old. Love the echo dot sync,5,True,0,2017-06-16
2028,Four Year Old Niece Loves it,Bought two of these for both of my nieces birthdays and they were the hit of the party. Both love playing with them,5,True,0,2016-09-25
81531,Fun,My son loves playing with this tablet. Very easy to keep him entertained,5,True,0,2016-12-14
99234,Fun new toy,This is my second Fire. Wanted a larger size to make eBooks easier to read. Very pleased with the size and clarity of this tablet. Easy to take along in a tote. Perfect for what I wanted it for.,5,True,0,2017-02-08
88934,Fun new toy,This is my second Fire. Wanted a larger size to make eBooks easier to read. Very pleased with the size and clarity of this tablet. Easy to take along in a tote. Perfect for what I wanted it for.,5,True,0,2017-02-08
78634,Fun product,Needs to be a way to lock screen. Kiddo loves the device for books and movies on long road trips but accidentally turns off screen or clicks out of it.,4,True,0,2017-05-17
96337,ganddaughter loves it,It ended up being the most popular gift that she got it does a wonderful job for children,5,True,0,2017-04-07
11040,Gift,Was a gift for 7 yr old granddaughter she just loved it one of her favorite item she plays with. It goes with her almost everywhere,4,True,0,2016-12-07
53849,Good,Great for toddlers and preschoolers. My 3 yr old loves it,5,True,0,2016-11-18
43549,Good,Have fun with it .Good game Good apps . Easy to used,5,True,0,2017-01-16
71552,good,i would not change any thing on it at all it works very good,5,True,0,2017-03-26
9752,good,love it great for kids my son loves it and wont put it down,5,True,0,2017-03-28
89255,Good,My daughter love it and is amazing thanks and I will recommend it,5,True,0,2017-01-23
76058,Good babysitter for my 19 month old,It is well designed with a safe cover for kids. It also come with 2 year warranty. My son loves it already.,4,True,0,2016-12-14
14258,Good basic tablet,Pretty decent tablet. Good for mindless games and Netflix. You get what you pay for.,4,True,0,2017-05-07
3958,Good basic tablet,Pretty decent tablet. Good for mindless games and Netflix. You get what you pay for.,4,True,0,2017-05-07
62861,Good beginning tablet for kids,my grandson had one and likes it. so i bought it for my other grandson,4,True,0,2017-01-25
59964,good buy,grandson really enjoys this and plays with it all the time,5,True,0,2017-05-17
8464,Good Buy for Kids,Best Buy assistance helped in describing the features. and loved the product overall. Like parental control feature,5,True,0,2016-09-08
36467,Good child tablet,Excellent quality and durability for a young child,4,True,0,2017-02-24
33570,Good for 4 year old,This device is a good if you are looking for a starter tablet for a young individual.,3,True,0,2017-01-23
92473,Good for beginning users.,This kindle is very slow at recharging. Granddaughter has a hard time waiting for it to charge.,4,True,0,2016-12-30
71873,good for games,This is a kid friendly tablet good for gaming and learning games as well. Glad we got it.,5,True,0,2016-12-30
40973,Good for grandchild,Setup was extremely easy. Easy for grandchild to use. Only difficulty is with parental controls stopping connection with library.,5,True,0,2016-09-06
30673,Good for grandson,He loves to play games and watch videos and take pics,4,True,0,2017-03-31
10073,Good for kid,Overall very good product for kid. Much robust and easy to operate.Only downside is that it is sometimes very slow.,4,True,0,2017-05-04
89576,Good for kids,Good and fast for kids does have very good control of parents on that,4,True,0,2017-02-21
68976,Good for kids,Good product for a young child to play with without breaking,4,True,0,2016-12-23
76379,Good for kids 6 to 10,Bought this for my daughter for christmas. I know she will like playing games on it,5,True,0,2016-12-23
45479,Good for kids under 10y,My son enjoys to play with his tablet but definitely you gotta take a little time to set it up for them to be safe while they are playing with.,5,True,0,2017-01-17
35179,Good for kids.,My son loves it. Light weight. Good price for a great product. I would purchase another one.,5,True,0,2017-03-15
14579,Good for little kids,Christmas gift for 8 yr. Ended up returning. too slow and not enough content for our 8 yr old. Kids....... Great 2yr protection tho,3,False,0,2017-01-16
63182,Good for my 2 yr old,I like it my son can watch his 2 favorite shows with out any problems,4,True,0,2016-12-30
32282,Good for nights out,Good tablet to take for my child to play on when out to dinner. Keeps him busy.,3,True,0,2016-12-27
21982,Good for preschoolers,Good tablet for young kids. Battery life could be better,4,True,0,2016-09-30
75091,Good for toddlers,Good for toddlersEasy to carryEasy to download,5,True,0,2017-01-06
23591,Good for young kids,Grandson became board with what it offers. Plug wears out fast,3,True,0,2017-02-04
92794,good games,For two girls that love to play games and take with them,5,True,0,2016-12-23
41294,Good idea,Great idea for a 5 years old. very secure and good contents for that age.,5,True,0,2017-02-08
10394,Good item for my granddaughters,This was a good pick for first kids tablets. I just wish getting to their apps was a little easier,4,True,0,2017-01-07
89897,Good kids kindle,But the youtube app has so many ads it has the kids on all kinds of stuff.,4,True,1,2017-03-31
79597,Good kids tablet,Good kids tablet for games and videos but the charger is pretty annoying.,4,True,0,2017-04-01
35500,Good parental controls,My 9 year old loves it. Good control options. Just need to figure out how to get the Web browser on her side.,4,True,0,2016-09-23
14900,Good poduct,This product is well thoughts the kids seem to like the apps,5,True,0,2016-10-14
53203,Good Price great tablet,Needed a tough little tablet for my grandson. Had it a couple of months and has held up very well.,5,True,0,2016-09-30
32603,Good Product,A great watch. I bought it for the heart rate feature and it is pretty accurate.,4,True,0,2017-03-19
22303,Good Product,Bought for my son for Christmas and so far he loves it good value for the price.,5,True,0,2016-12-27
19406,Good Product,My daughter loves the device. Only had it a few days,5,True,0,2016-12-08
9106,Good Product,Purchased this for my Down Syndrome sister who enjoy playing games on it.,5,True,0,2017-04-09
88609,good product,This is my 2nd tablet and it works great with downloading,4,True,0,2017-01-30
96012,Good product for toddler,I enjoy the product. It was easy to program. My toddler pushed a button that changed the setting. I took the product to the store and the kind salesman corrected the product.,4,True,0,2017-01-23
85712,Good product for young child.,My grandson really enjoyed this product. Good deal.,4,True,0,2017-05-17
54812,Good purchase,Bought this for my 3 year old and it is great. Wish it had a bit more storage but overall very happy with my purchase.,4,True,0,2017-02-13
72515,Good size,I bout this item for my granddaughter for Christmas. It has games that she enjoys playing The case protects the device very well. It also can be set up for age appropriate games etc. As she gets older you can change that. It is bigger than an iPod and smaller than an iPad and has a better price. Since it is a google device you can go there to get more apps,5,True,0,2017-01-07
31315,Good stuff,My daughter loves it and so does my son and wife too.,5,True,0,2017-01-07
21015,Good tab for kids,So read reviews on a few tablets but honeatly felt this was the one for my kids bought it and sure enough it was it best apps for kids especially reading for kids amazon did a good deal on this and if you have prime it links up with your account for videos too,5,True,0,2017-01-18
28418,Good tablet,I definitely recommend this tablet is so perfect for children.,5,True,0,2017-01-24
74124,Good tablet,This is a great little kids tablet. Has a lot of features and is really fun to use.,5,True,0,2017-03-25
91827,Good tablet for a kid,My children love it. Los of different things they can do to learn,4,True,0,2017-01-17
99230,Good tablet for kids,Good tablet for kids I would definitely recommend.,5,True,0,2016-09-23
78630,Good tablet for kids,Good tablet for kids. Easy to use and kid friendly,4,True,0,2017-02-17
68330,Good tablet for kids,Good tablet for younger kids as it keeps them occupied in many ways.and great learning tool.,4,True,0,2016-11-16
62536,Good tablet for toddlers,This is a good entry tablet for toddlers. I like the Amazon exchange policy if it breaks.,4,True,0,2016-12-24
69939,Good tablet.,So far this tablet has been efficient. It kinda bad is difficult to use and it seems to require a lot of steps to get the kids profiles set up and it actually does not do everything I hoped it would.,4,True,0,2017-05-17
84745,Good value and well made for a four year old,I ordered the extra case not knowing the device came with a case.,5,True,0,2017-03-10
9748,Grand kids Christmas Gift,This was the perfect gift for my grand kids they love it.,5,True,0,2017-01-19
89251,grand kids love it.,Grand kids love it and it picked up the network in short order. They like the idea they have an iPad like the adults. Well implemented.,5,True,0,2016-11-25
65754,Grandkids first tablet.,Great tablet for young children. Parental locks so you can control what they see. A great deal of educational apps.,5,True,0,2017-01-08
24554,Grandkids love this,My grandkids plays with this tablet all the time.lots of videos and games,5,True,0,2017-01-18
